datetime_local,year,month,day,hour,ghi,dhi,dni,fd,regimen_fd,poa,dc,ac,temperature,tcell_pvwatts,wind_speed,albedo
2021-11-18 09:00:00,2021,11,18,9,694.1530996655069,159.0,803.0,0.22905609738920374,baja_fd,755.378,613.103,587.415,20.6,37.474,3.3,0.15
2021-11-18 10:00:00,2021,11,18,10,875.7123903290069,180.0,858.0,0.20554693754232897,baja_fd,943.837,756.285,725.523,22.2,38.534,5.1,0.15
2021-11-18 11:00:00,2021,11,18,11,994.9102083004343,150.0,926.0,0.15076737453145553,baja_fd,1052.152,834.579,801.043,23.0,39.932,5.7,0.15
2021-11-18 12:00:00,2021,11,18,12,1053.7634361983935,157.0,930.0,0.14898979657749425,baja_fd,1089.992,852.824,818.641,24.0,42.843,5.1,0.15
2021-11-18 13:00:00,2021,11,18,13,1041.5054895441913,148.0,928.0,0.14210198744585717,baja_fd,1049.011,824.831,791.64,25.3,42.182,5.7,0.15
2021-11-18 14:00:00,2021,11,18,14,955.5099275830697,139.0,899.0,0.1454720625997009,baja_fd,928.372,740.954,710.735,25.0,39.957,5.7,0.15
2021-11-18 15:00:00,2021,11,18,15,800.8416197039683,147.0,813.0,0.1835568936269055,baja_fd,743.191,605.996,580.559,24.8,36.522,5.9,0.15
2021-11-18 16:00:00,2021,11,18,16,586.1616313854628,148.0,666.0,0.2524900847743725,baja_fd,505.47,421.847,402.936,24.6,32.33,6.2,0.15
2021-11-18 17:00:00,2021,11,18,17,326.06394555006926,143.0,382.0,0.43856428149012083,mixto,255.075,204.432,193.225,23.0,27.075,5.7,0.15
2021-11-18 18:00:00,2021,11,18,18,89.07629405521662,63.0,93.0,0.7072588803587581,alta_fd,63.063,46.828,41.205,22.0,23.317,3.6,0.15
2021-11-18 19:00:00,2021,11,18,19,3.0,3.0,0.0,,,2.91,1.461,0.0,19.1,19.172,2.1,0.15
2021-11-18 20:00:00,2021,11,18,20,0.0,0.0,0.0,,,0.0,0.0,0.0,16.0,16.0,3.1,0.15
2021-11-18 21:00:00,2021,11,18,21,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,3.1,0.15
2021-11-18 22:00:00,2021,11,18,22,0.0,0.0,0.0,,,0.0,0.0,0.0,13.4,13.4,2.6,0.15
2021-11-18 23:00:00,2021,11,18,23,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,3.1,0.15
2021-11-19 00:00:00,2021,11,19,0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,1.5,0.15
2021-11-19 01:00:00,2021,11,19,1,0.0,0.0,0.0,,,0.0,0.0,0.0,11.3,11.3,1.5,0.15
2021-11-19 02:00:00,2021,11,19,2,0.0,0.0,0.0,,,0.0,0.0,0.0,10.6,10.6,1.8,0.15
2021-11-19 03:00:00,2021,11,19,3,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,10.0,2.1,0.15
2021-11-19 04:00:00,2021,11,19,4,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,10.0,1.5,0.15
2021-11-19 05:00:00,2021,11,19,5,4.0,4.0,0.0,,,3.879,2.091,0.0,9.0,9.123,1.0,0.15
2021-11-19 06:00:00,2021,11,19,6,74.88882299128424,71.0,45.0,0.9480720508621582,alta_fd,68.175,55.391,49.465,10.2,12.32,1.5,0.15
2021-11-19 07:00:00,2021,11,19,7,169.33508428936122,167.0,8.0,0.9862102747392205,alta_fd,159.117,136.636,127.831,11.4,15.805,2.1,0.15
2021-11-19 08:00:00,2021,11,19,8,448.8774265361511,247.0,412.0,0.5502615756511147,mixto,465.336,399.619,381.495,13.0,22.927,3.6,0.15
2021-11-19 09:00:00,2021,11,19,9,695.429435497146,207.0,732.0,0.29765780600302116,baja_fd,751.168,613.81,588.096,18.0,35.327,3.1,0.15
2021-11-19 10:00:00,2021,11,19,10,873.6392938502738,157.0,883.0,0.1797080340881588,baja_fd,942.141,751.752,721.151,19.7,39.746,3.6,0.15
2021-11-19 11:00:00,2021,11,19,11,996.6206861666955,151.0,926.0,0.1515120066198823,baja_fd,1052.414,825.255,792.05,22.0,42.784,4.1,0.15
2021-11-19 12:00:00,2021,11,19,12,1056.4459488193188,155.0,934.0,0.1467183438710022,baja_fd,1091.491,858.253,823.878,25.0,41.599,6.2,0.15
2021-11-19 13:00:00,2021,11,19,13,1044.4392053481588,148.0,930.0,0.14170283846312043,baja_fd,1050.661,823.978,790.817,25.9,42.808,5.7,0.15
2021-11-19 14:00:00,2021,11,19,14,959.4557621251695,139.0,902.0,0.14487379771644565,baja_fd,931.051,735.415,705.393,26.4,42.519,5.1,0.15
2021-11-19 15:00:00,2021,11,19,15,802.5912770799265,149.0,811.0,0.1856486660833242,baja_fd,744.077,596.444,571.346,27.0,40.758,4.6,0.15
2021-11-19 16:00:00,2021,11,19,16,587.5300116330561,150.0,663.0,0.2553061069732775,baja_fd,506.369,418.215,399.433,26.1,34.902,5.1,0.15
2021-11-19 17:00:00,2021,11,19,17,328.9357117894499,144.0,384.0,0.4377755130831574,mixto,257.091,204.725,193.507,24.0,28.835,4.4,0.15
2021-11-19 18:00:00,2021,11,19,18,91.46097593383995,64.0,97.0,0.6997519909069813,mixto,64.427,47.806,42.149,22.0,23.345,3.6,0.15
2021-11-19 19:00:00,2021,11,19,19,4.0,4.0,0.0,,,3.879,1.975,0.0,19.5,19.574,3.6,0.15
2021-11-19 20:00:00,2021,11,19,20,0.0,0.0,0.0,,,0.0,0.0,0.0,17.0,17.0,3.6,0.15
2021-11-19 21:00:00,2021,11,19,21,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,3.1,0.15
2021-11-19 22:00:00,2021,11,19,22,0.0,0.0,0.0,,,0.0,0.0,0.0,14.2,14.2,2.6,0.15
2021-11-19 23:00:00,2021,11,19,23,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,1.5,0.15
2021-11-20 00:00:00,2021,11,20,0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,1.5,0.15
2021-11-20 01:00:00,2021,11,20,1,0.0,0.0,0.0,,,0.0,0.0,0.0,12.2,12.2,1.5,0.15
2021-11-20 02:00:00,2021,11,20,2,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,0.5,0.15
2021-11-20 03:00:00,2021,11,20,3,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,0.5,0.15
2021-11-20 04:00:00,2021,11,20,4,0.0,0.0,0.0,,,0.0,0.0,0.0,10.0,10.0,0.0,0.15
2021-11-20 05:00:00,2021,11,20,5,5.0,5.0,0.0,,,4.849,2.628,0.0,10.0,10.154,1.0,0.15
2021-11-20 06:00:00,2021,11,20,6,81.2010681146926,74.0,82.0,0.9113180616722746,alta_fd,72.897,57.396,51.399,12.0,14.907,0.5,0.15
2021-11-20 07:00:00,2021,11,20,7,267.25405494631093,165.0,349.0,0.6173900711558786,mixto,268.562,218.945,207.224,15.8,25.229,1.0,0.15
2021-11-20 08:00:00,2021,11,20,8,483.13922290346665,168.0,642.0,0.3477258563078145,mixto,518.549,427.129,408.031,19.0,35.315,1.5,0.15
2021-11-20 09:00:00,2021,11,20,9,695.0499913782911,162.0,798.0,0.2330767599590245,baja_fd,753.217,605.223,579.814,21.0,39.95,2.6,0.15
2021-11-20 10:00:00,2021,11,20,10,873.1709467199724,160.0,878.0,0.18324017834197626,baja_fd,939.946,742.065,711.808,23.8,42.379,4.1,0.15
2021-11-20 11:00:00,2021,11,20,11,996.5350617922362,153.0,923.0,0.15353197881952535,baja_fd,1050.725,818.605,785.635,25.0,44.375,4.6,0.15
2021-11-20 12:00:00,2021,11,20,12,1055.5001844087233,161.0,926.0,0.15253431726323194,baja_fd,1088.731,849.649,815.579,25.3,43.444,5.4,0.15
2021-11-20 13:00:00,2021,11,20,13,1041.7652647473242,154.0,920.0,0.1478260076537991,baja_fd,1046.562,824.921,791.727,25.6,41.52,6.2,0.15
2021-11-20 14:00:00,2021,11,20,14,958.189059622738,142.0,896.0,0.14819622346336203,baja_fd,928.828,745.701,715.314,25.0,38.411,6.7,0.15
2021-11-20 15:00:00,2021,11,20,15,804.5131419837523,152.0,808.0,0.18893414174093098,baja_fd,745.24,609.213,583.663,25.0,35.778,6.7,0.15
2021-11-20 16:00:00,2021,11,20,16,590.7935295665155,142.0,678.0,0.24035469735795859,baja_fd,507.181,423.67,404.694,23.9,32.105,5.7,0.15
2021-11-20 17:00:00,2021,11,20,17,331.8133757709518,145.0,386.0,0.4369926307614928,mixto,259.131,208.484,197.133,22.0,26.45,5.1,0.15
2021-11-20 18:00:00,2021,11,20,18,94.86630029234017,66.0,101.0,0.6957159686486589,mixto,66.629,49.693,43.968,21.0,22.391,3.6,0.15
2021-11-20 19:00:00,2021,11,20,19,4.0,4.0,0.0,,,3.879,1.988,0.0,18.3,18.38,3.1,0.15
2021-11-20 20:00:00,2021,11,20,20,0.0,0.0,0.0,,,0.0,0.0,0.0,16.0,16.0,4.6,0.15
2021-11-20 21:00:00,2021,11,20,21,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,3.6,0.15
2021-11-20 22:00:00,2021,11,20,22,0.0,0.0,0.0,,,0.0,0.0,0.0,13.6,13.6,3.1,0.15
2021-11-20 23:00:00,2021,11,20,23,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,2.6,0.15
2021-11-21 00:00:00,2021,11,21,0,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,2.1,0.15
2021-11-21 01:00:00,2021,11,21,1,0.0,0.0,0.0,,,0.0,0.0,0.0,11.8,11.8,3.1,0.15
2021-11-21 02:00:00,2021,11,21,2,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,2.6,0.15
2021-11-21 03:00:00,2021,11,21,3,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,1.5,0.15
2021-11-21 04:00:00,2021,11,21,4,0.0,0.0,0.0,,,0.0,0.0,0.0,12.8,12.8,1.0,0.15
2021-11-21 05:00:00,2021,11,21,5,1.0,1.0,0.0,,,0.97,0.0,0.0,16.0,16.041,0.0,0.15
2021-11-21 06:00:00,2021,11,21,6,27.0,27.0,0.0,1.0,alta_fd,25.544,20.437,15.75,13.0,13.903,1.0,0.15
2021-11-21 07:00:00,2021,11,21,7,91.0,91.0,0.0,1.0,alta_fd,86.131,72.244,65.721,13.6,16.307,1.5,0.15
2021-11-21 08:00:00,2021,11,21,8,162.0,162.0,0.0,1.0,alta_fd,153.823,128.645,120.123,14.0,18.816,1.5,0.15
2021-11-21 09:00:00,2021,11,21,9,226.0058902622782,224.0,3.0,0.9911246106906755,alta_fd,215.994,176.134,165.93,15.0,25.174,0.0,0.15
2021-11-21 10:00:00,2021,11,21,10,277.064344813395,273.0,5.0,0.985330682603233,alta_fd,266.184,216.57,204.933,16.2,25.544,1.0,0.15
2021-11-21 11:00:00,2021,11,21,11,308.487337990455,303.0,6.0,0.9822121127362939,alta_fd,297.422,242.486,229.93,18.0,24.804,3.1,0.15
2021-11-21 12:00:00,2021,11,21,12,318.8006472866206,313.0,6.0,0.9818047819664386,alta_fd,307.697,249.951,237.13,20.0,25.637,4.6,0.15
2021-11-21 13:00:00,2021,11,21,13,307.7958626884498,302.0,6.0,0.9811697836422306,alta_fd,296.414,240.77,228.275,21.0,25.741,5.7,0.15
2021-11-21 14:00:00,2021,11,21,14,449.7179815962677,426.0,26.0,0.9472603218753205,alta_fd,433.61,351.258,334.848,22.0,29.958,4.6,0.15
2021-11-21 15:00:00,2021,11,21,15,487.86136105641,377.0,137.0,0.7727605219311652,alta_fd,469.253,388.797,371.057,20.0,27.54,5.7,0.15
2021-11-21 16:00:00,2021,11,21,16,419.79585319675914,289.0,197.0,0.6884298589403768,mixto,383.866,322.379,306.992,20.3,26.49,5.7,0.15
2021-11-21 17:00:00,2021,11,21,17,306.94839906463466,145.0,333.0,0.4723921038254612,mixto,242.123,197.176,186.226,19.0,23.753,4.1,0.15
2021-11-21 18:00:00,2021,11,21,18,93.65663750740335,70.0,82.0,0.7474109882971899,alta_fd,68.681,52.852,47.016,18.0,19.171,5.1,0.15
2021-11-21 19:00:00,2021,11,21,19,4.0,4.0,0.0,,,3.879,2.016,0.0,15.8,15.88,3.1,0.15
2021-11-21 20:00:00,2021,11,21,20,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,2.1,0.15
2021-11-21 21:00:00,2021,11,21,21,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,3.1,0.15
2021-11-21 22:00:00,2021,11,21,22,0.0,0.0,0.0,,,0.0,0.0,0.0,15.2,15.2,2.6,0.15
2021-11-21 23:00:00,2021,11,21,23,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,2.1,0.15
2021-11-22 00:00:00,2021,11,22,0,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,2.6,0.15
2021-11-22 01:00:00,2021,11,22,1,0.0,0.0,0.0,,,0.0,0.0,0.0,14.6,14.6,2.1,0.15
2021-11-22 02:00:00,2021,11,22,2,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,3.1,0.15
2021-11-22 03:00:00,2021,11,22,3,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,3.6,0.15
2021-11-22 04:00:00,2021,11,22,4,0.0,0.0,0.0,,,0.0,0.0,0.0,13.6,13.6,2.6,0.15
2021-11-22 05:00:00,2021,11,22,5,1.0,1.0,0.0,,,0.97,0.0,0.0,16.0,16.031,1.0,0.15
2021-11-22 06:00:00,2021,11,22,6,27.0,27.0,0.0,1.0,alta_fd,25.544,20.584,15.891,12.0,12.369,6.7,0.15
2021-11-22 07:00:00,2021,11,22,7,91.0,91.0,0.0,1.0,alta_fd,86.128,72.275,65.75,13.8,16.185,2.1,0.15
2021-11-22 08:00:00,2021,11,22,8,163.0,163.0,0.0,1.0,alta_fd,154.753,128.851,120.321,16.4,19.962,3.1,0.15
2021-11-22 09:00:00,2021,11,22,9,226.00759043693228,224.0,3.0,0.9911171548130261,alta_fd,215.962,177.464,167.212,19.0,23.252,4.1,0.15
2021-11-22 10:00:00,2021,11,22,10,277.06700418155333,273.0,5.0,0.9853212251182087,alta_fd,266.141,217.079,205.423,17.6,24.904,2.1,0.15
2021-11-22 11:00:00,2021,11,22,11,852.0539814884298,583.0,294.0,0.6842289487123494,mixto,868.646,690.023,661.609,19.3,36.888,3.9,0.15
2021-11-22 12:00:00,2021,11,22,12,1044.6271569498372,259.0,812.0,0.24793535021264734,baja_fd,1084.878,861.517,827.027,21.0,38.438,5.7,0.15
2021-11-22 13:00:00,2021,11,22,13,1046.5024945264693,154.0,923.0,0.14715683985988326,baja_fd,1048.941,814.81,781.975,22.8,45.098,3.6,0.15
2021-11-22 14:00:00,2021,11,22,14,962.3327179059129,142.0,898.0,0.14755811307028982,baja_fd,930.789,733.234,703.289,23.3,43.108,3.6,0.15
2021-11-22 15:00:00,2021,11,22,15,809.3952760239328,151.0,812.0,0.18655903298790086,baja_fd,748.002,602.047,576.751,23.7,39.644,3.6,0.15
2021-11-22 16:00:00,2021,11,22,16,598.4942229022556,143.0,684.0,0.23893296631428698,baja_fd,512.644,421.494,402.595,24.2,36.061,3.1,0.15
2021-11-22 17:00:00,2021,11,22,17,338.0511947752819,146.0,393.0,0.4318872474243225,mixto,263.292,208.859,197.494,23.0,30.214,2.1,0.15
2021-11-22 18:00:00,2021,11,22,18,100.32027715795338,68.0,111.0,0.6778290683241894,mixto,69.611,51.797,45.999,20.5,22.383,2.1,0.15
2021-11-22 19:00:00,2021,11,22,19,5.0,5.0,0.0,,,4.849,2.519,0.0,18.0,18.12,2.1,0.15
2021-11-22 20:00:00,2021,11,22,20,0.0,0.0,0.0,,,0.0,0.0,0.0,16.0,16.0,4.1,0.15
2021-11-22 21:00:00,2021,11,22,21,0.0,0.0,0.0,,,0.0,0.0,0.0,16.0,16.0,3.1,0.15
2021-11-22 22:00:00,2021,11,22,22,0.0,0.0,0.0,,,0.0,0.0,0.0,14.4,14.4,2.6,0.15
2021-11-22 23:00:00,2021,11,22,23,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,2.1,0.15
2021-11-23 00:00:00,2021,11,23,0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,1.5,0.15
2021-11-23 01:00:00,2021,11,23,1,0.0,0.0,0.0,,,0.0,0.0,0.0,12.0,12.0,1.0,0.15
2021-11-23 02:00:00,2021,11,23,2,0.0,0.0,0.0,,,0.0,0.0,0.0,11.5,11.5,2.1,0.15
2021-11-23 03:00:00,2021,11,23,3,0.0,0.0,0.0,,,0.0,0.0,0.0,11.1,11.1,0.0,0.15
2021-11-23 04:00:00,2021,11,23,4,0.0,0.0,0.0,,,0.0,0.0,0.0,10.6,10.6,0.0,0.15
2021-11-23 05:00:00,2021,11,23,5,1.0,1.0,0.0,,,0.97,0.0,0.0,10.0,10.041,0.0,0.15
2021-11-23 06:00:00,2021,11,23,6,28.0,28.0,0.0,1.0,alta_fd,26.493,21.389,16.667,11.1,12.355,0.0,0.15
2021-11-23 07:00:00,2021,11,23,7,91.0,91.0,0.0,1.0,alta_fd,86.125,72.62,66.083,12.3,15.007,1.5,0.15
2021-11-23 08:00:00,2021,11,23,8,428.9155600211466,283.0,296.0,0.6598035286620224,mixto,435.002,362.817,345.998,14.0,29.388,1.0,0.15
2021-11-23 09:00:00,2021,11,23,9,695.1628675352384,215.0,717.0,0.3092800407511718,mixto,744.854,584.387,559.716,19.0,45.332,1.0,0.15
2021-11-23 10:00:00,2021,11,23,10,876.2002658941815,160.0,880.0,0.18260665538227897,baja_fd,939.129,716.037,686.701,21.4,50.829,1.5,0.15
2021-11-23 11:00:00,2021,11,23,11,1002.4196876066961,149.0,932.0,0.14864033681914357,baja_fd,1053.297,819.151,786.162,24.0,44.801,4.1,0.15
2021-11-23 12:00:00,2021,11,23,12,1061.3841660059861,159.0,932.0,0.14980438289212547,baja_fd,1091.102,828.435,795.117,25.0,50.105,3.1,0.15
2021-11-23 13:00:00,2021,11,23,13,1053.7356189572488,141.0,943.0,0.1338096553474487,baja_fd,1055.376,830.742,797.342,25.8,41.855,6.2,0.15
2021-11-23 14:00:00,2021,11,23,14,969.4387521695513,137.0,910.0,0.14131888135625012,baja_fd,936.529,746.236,715.831,26.0,40.262,6.2,0.15
2021-11-23 15:00:00,2021,11,23,15,814.5755677391029,150.0,818.0,0.18414497799919638,baja_fd,751.842,616.7,590.884,25.0,34.851,7.7,0.15
2021-11-23 16:00:00,2021,11,23,16,600.1781911556304,144.0,683.0,0.23992874469952172,baja_fd,513.754,429.455,410.274,24.4,31.848,6.7,0.15
2021-11-23 17:00:00,2021,11,23,17,340.9516385309546,147.0,395.0,0.43114619021446365,mixto,265.399,214.295,202.738,21.7,25.992,5.6,0.15
2021-11-23 18:00:00,2021,11,23,18,102.79138341558581,69.0,115.0,0.6712624901742282,mixto,71.054,53.327,47.474,19.0,20.284,4.6,0.15
2021-11-23 19:00:00,2021,11,23,19,5.0,5.0,0.0,,,4.849,2.518,0.0,18.1,18.201,3.1,0.15
2021-11-23 20:00:00,2021,11,23,20,0.0,0.0,0.0,,,0.0,0.0,0.0,15.0,15.0,5.1,0.15
2021-11-23 21:00:00,2021,11,23,21,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,4.1,0.15
2021-11-23 22:00:00,2021,11,23,22,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,3.6,0.15
2021-11-23 23:00:00,2021,11,23,23,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,3.1,0.15
2021-11-24 00:00:00,2021,11,24,0,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,2.6,0.15
2021-11-24 01:00:00,2021,11,24,1,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,2.1,0.15
2021-11-24 02:00:00,2021,11,24,2,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,1.5,0.15
2021-11-24 03:00:00,2021,11,24,3,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,1.0,0.15
2021-11-24 04:00:00,2021,11,24,4,0.0,0.0,0.0,,,0.0,0.0,0.0,12.5,12.5,1.0,0.15
2021-11-24 05:00:00,2021,11,24,5,2.0,2.0,0.0,,,1.94,0.987,0.0,13.0,13.083,0.0,0.15
2021-11-24 06:00:00,2021,11,24,6,28.0,28.0,0.0,1.0,alta_fd,26.492,21.211,16.496,13.0,14.255,0.0,0.15
2021-11-24 07:00:00,2021,11,24,7,91.0,91.0,0.0,1.0,alta_fd,86.122,72.171,65.65,13.0,16.493,0.5,0.15
2021-11-24 08:00:00,2021,11,24,8,163.0,163.0,0.0,1.0,alta_fd,154.718,127.613,119.128,18.0,22.267,2.1,0.15
2021-11-24 09:00:00,2021,11,24,9,227.0102698275118,225.0,3.0,0.9911445864143537,alta_fd,216.858,178.58,168.289,14.0,22.736,0.5,0.15
2021-11-24 10:00:00,2021,11,24,10,278.0712950965195,274.0,5.0,0.9853588084483644,alta_fd,267.025,219.999,208.24,15.7,22.367,2.6,0.15
2021-11-24 11:00:00,2021,11,24,11,768.8203058372161,592.0,193.0,0.7700108796623608,alta_fd,779.031,626.518,600.354,18.0,33.315,4.1,0.15
2021-11-24 12:00:00,2021,11,24,12,1002.889270130764,439.0,582.0,0.4377352645748817,mixto,1032.481,812.729,779.967,19.4,39.739,4.1,0.15
2021-11-24 13:00:00,2021,11,24,13,1043.8390392160177,262.0,807.0,0.2509965523006084,baja_fd,1055.143,833.284,799.794,20.8,40.24,4.6,0.15
2021-11-24 14:00:00,2021,11,24,14,966.4852882948906,143.0,899.0,0.14795879640577453,baja_fd,932.933,746.319,715.91,22.0,39.22,4.6,0.15
2021-11-24 15:00:00,2021,11,24,15,815.4351043755747,152.0,815.0,0.18640355214581433,baja_fd,752.114,611.879,586.234,22.0,36.892,4.1,0.15
2021-11-24 16:00:00,2021,11,24,16,603.5288914332284,144.0,686.0,0.23859669693365704,baja_fd,516.073,434.711,415.344,20.9,29.87,5.1,0.15
2021-11-24 17:00:00,2021,11,24,17,344.3499188706903,148.0,398.0,0.4297953677043749,mixto,267.848,217.575,205.902,19.4,24.655,4.1,0.15
2021-11-24 18:00:00,2021,11,24,18,105.28204496583972,70.0,119.0,0.6648807023335509,mixto,72.516,54.549,48.653,18.0,19.635,3.1,0.15
2021-11-24 19:00:00,2021,11,24,19,5.0,5.0,0.0,,,4.849,2.535,0.0,16.8,16.901,3.1,0.15
2021-11-24 20:00:00,2021,11,24,20,0.0,0.0,0.0,,,0.0,0.0,0.0,15.8,15.8,2.8,0.15
2021-11-24 21:00:00,2021,11,24,21,0.0,0.0,0.0,,,0.0,0.0,0.0,14.9,14.9,2.6,0.15
2021-11-24 22:00:00,2021,11,24,22,0.0,0.0,0.0,,,0.0,0.0,0.0,13.9,13.9,2.3,0.15
2021-11-24 23:00:00,2021,11,24,23,0.0,0.0,0.0,,,0.0,0.0,0.0,13.0,13.0,2.1,0.15
2021-11-25 00:00:00,2021,11,25,0,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,2.6,0.15
2021-11-25 01:00:00,2021,11,25,1,0.0,0.0,0.0,,,0.0,0.0,0.0,13.9,13.9,2.1,0.15
2021-11-25 02:00:00,2021,11,25,2,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,1.5,0.15
2021-11-25 03:00:00,2021,11,25,3,0.0,0.0,0.0,,,0.0,0.0,0.0,14.0,14.0,1.5,0.15
2021-11-25 04:00:00,2021,11,25,4,0.0,0.0,0.0,,,0.0,0.0,0.0,13.9,13.9,1.5,0.15
2021-11-25 05:00:00,2021,11,25,5,2.0,2.0,0.0,,,1.94,0.987,0.0,13.0,13.044,2.6,0.15
2021-11-25 06:00:00,2021,11,25,6,28.0,28.0,0.0,1.0,alta_fd,26.492,21.271,16.554,13.0,13.667,2.6,0.15
2021-11-25 07:00:00,2021,11,25,7,92.0,92.0,0.0,1.0,alta_fd,87.052,73.064,66.512,13.8,16.21,2.1,0.15
2021-11-25 08:00:00,2021,11,25,8,163.0,163.0,0.0,1.0,alta_fd,154.7,128.534,120.016,15.0,20.458,1.0,0.15
2021-11-25 09:00:00,2021,11,25,9,228.67041766262273,228.0,1.0,0.9970681924252579,alta_fd,218.249,181.672,171.271,16.0,20.012,4.6,0.15
2021-11-25 10:00:00,2021,11,25,10,278.0729342770566,274.0,5.0,0.9853529999687112,alta_fd,266.984,218.442,206.738,16.8,24.127,2.1,0.15
2021-11-25 11:00:00,2021,11,25,11,855.4784765629142,586.0,294.0,0.6849967778901845,mixto,869.977,665.745,638.191,19.0,46.134,1.5,0.15
2021-11-25 12:00:00,2021,11,25,12,1050.0794331013183,258.0,817.0,0.2456956986939735,baja_fd,1087.056,820.342,787.311,21.0,50.951,2.1,0.15
2021-11-25 13:00:00,2021,11,25,13,1052.9163257592804,154.0,927.0,0.14626043516700846,baja_fd,1052.123,825.169,791.967,21.9,42.677,4.1,0.15
2021-11-25 14:00:00,2021,11,25,14,970.2422263313807,142.0,903.0,0.1463552050676268,baja_fd,935.638,732.527,702.607,23.0,44.558,3.1,0.15
2021-11-25 15:00:00,2021,11,25,15,816.2714386991041,154.0,812.0,0.1886627323938108,baja_fd,752.4,601.166,575.901,24.0,41.363,3.1,0.15
